bacru	x_{1} utters verbally/says/phonates/speaks [vocally makes sound] x_{2}.	- utter
srana	x_{1} pertains to/is germane/relevant to/concerns/is related/associated with/is about x_{2}.	- pertain<br>- pertinent; relevant<br>- relevant<br>- relate; pertain
srasu	x_{1} is a blade/expanse of grass of species x_{2}.	- grass
srera	x_{1} errs in doing/being/making mistake x_{2} (event), an error under conditions x_{3} by standard x_{4}.	- err
srito	x_{1} reflects Sanskrit language/Sanskritic/Vedic culture/nationality in aspect x_{2}.	- Sanskrit
sruma	x_{1} assumes/supposes that x_{2} (du'u) is true about subject x_{3}; [epistemology].	- suppose; hypothesize<br>- assume
sruri	x_{1} encircles/encloses/is surrounding x_{2} in direction(s)/dimension(s)/plane x_{3}.	- surround
stace	x_{1} is honest/open/truthfully revealing to/candid/frank with x_{2} about matter/fact x_{3}.	- honest
stagi	x_{1} is the edible x_{2} portion of plant x_{3}; x_{1} is a vegetable.	- vegetable
staku	x_{1} is a quantity of/contains/is made of ceramic made by x_{2}, of composition x_{3}, in form/shape x_{4}.	- ceramic
stali	x_{1} remains/stays at/abides/lasts with x_{2}.	- remain
stani	x_{1} is a/the stalk/stem/trunk [body-part] of plant/species x_{2}; [metaphor: main support].	- stem; body-part<br>- stalk
stapa	x_{1} steps/treads on/in surface x_{2} using limbs x_{3}.	- step
stasu	x_{1} is a quantity of soup/stew/olla/olio [food] of ingredients including x_{2}.	- soup
stati	x_{1} has a talent/aptitude/innate skill for doing/being x_{2}.	- talent
steba	x_{1} feels frustration about x_{2} (abstraction).	- frustration
steci	x_{1} (ka) is specific/particular/specialized/[special]/a defining property of x_{2} among x_{3} (set).	- special; of particular interest/value<br>- particular; specific<br>- specific
stedu	x_{1} is a/the head [body-part] of x_{2}; [metaphor: uppermost portion].	- head
stela	x_{1} is a lock/seal of/on/for sealing x_{2} with/by locking mechanism x_{3}.	- lock
stero	x_{1} is x_{2} steradian(s) [metric unit] in solid angle (default is 1) by standard x_{3}.	- steradian
stici	x_{1} is to the west/western side of x_{2} according to frame of reference x_{3}.	- west<br>- western; pertaining to the west
stidi	x_{1} (agent) suggests/proposes idea/action x_{2} to audience x_{3}; x_{1} (event) inspires x_{2} in/among x_{3}.	- propose<br>- suggest
stika	x_{1} (event) adjusts/regulates/changes x_{2} (ka/ni) in amount/degree x_{3}.	- adjust<br>- edit
stizu	x_{1} is a chair/stool/seat/bench, a piece or portion of a piece of furniture intended for sitting.	- chair
stodi	x_{1} is constant/invariant/unchanging in property x_{2} (ka) in response to stimulus/conditions x_{3}.	- constant
stuna	x_{1} is to the east/eastern side of x_{2} according to frame of reference x_{3}.	- east
stura	x_{1} is a structure/arrangement/organization of x_{2} [set/system/complexity].	- structure
stuzi	x_{1} is an inherent/inalienable site/place/position/situation/spot/location of x_{2} (object/event).	- location<br>- place; location<br>- site
sucta	x_{1} (si'o) is abstracted/generalized/idealized from x_{2} [something concrete] by rules x_{3}.	- abstract
sudga	x_{1} is dry of liquid x_{2}; (adjective:) x_{1} is arid.	- dry
sufti	x_{1} is a/the hoof [body-part] of x_{2}.	- hoof
suksa	x_{1} (event/state) is sudden/sharply changes at stage/point x_{2} in process/property/function x_{3}.	- sudden
sumji	x_{1} is a mathematical sum/result/total of x_{2} plus/increased by x_{3}.	- sum; mathematical gismu<br>- total; sum
sumne	x_{1} (experiencer) smells/scents (transitive verb) x_{2}; x_{2} smells/has odor/scent to observer x_{1}.	- smell
sumti	x_{1} is a/the argument of predicate/function x_{2} filling place x_{3} (kind/number).	- argument
sunga	x_{1} is a quantity of garlic [bulb] of species/strain x_{2}.	- garlic
sunla	x_{1} is a quantity of/made from/consists of wool [tight curly hair] from animal/species/source x_{2}.	- wool
surla	x_{1} relaxes/rests/is at ease in/by doing/being x_{2} (activity).	- relax; to be at ease<br>- rest; take repose
sutra	x_{1} is fast/swift/quick/hastes/rapid at doing/being/bringing about x_{2} (event/state).	- quick; fast<br>- fast<br>- rapid
tabno	x_{1} is a quantity of/contains/is made of carbon/graphite/[diamond]/charcoal; x_{1} is organic.	- carbon
tabra	x_{1} is a horn/trumpet/trombone/bugle [brass-wind/lip-reed musical instrument].	- trumpet
tadji	x_{1} [process] is a method/technique/approach/means for doing x_{2} (event) under conditions x_{3}.	- way; method<br>- method
tadni	x_{1} studies/is a student of x_{2}; x_{1} is a scholar; (adjective:) x_{1} is scholarly.	- study
tagji	x_{1} is snug/tight on x_{2} in dimension/direction x_{3} at locus x_{4}.	- snug
talsa	x_{1} (person) challenges x_{2} at/in property x_{3}.	- challenge
tamca	x_{1} is a tomato [fruit/vegetable/plant] of species/strain x_{2}.	- tomato; fruit or plant
tamji	x_{1} is a/the thumb/big toe [body-part] on limb x_{2} of x_{3}; [metaphor based on relative shape].	- thumb
tamne	x_{1} is cousin to x_{2} by bond/tie x_{3}; [non-immediate family member, default same generation].	- cousin
tanbo	x_{1} is a board/plank [3-dimensional long flat rectangle] of material x_{2}.	- board
tance	x_{1} is a/the tongue [body-part] of x_{2}; (metaphor: similar to nazbi, tamji, degji).	- tongue
tanjo	x_{1} is the trigonometric tangent of angle/arctangent x_{2}.	- tangent
tanko	x_{1} is a quantity of tobacco [leaf] of species/strain x_{2}.	- tobacco
tanru	x_{1} is a binary metaphor formed with x_{2} modifying x_{3}, giving meaning x_{4} in usage/instance x_{5}.	- phrase compound<br>- binary metaphor; phrase compound
tansi	x_{1} is a pan/basin/tub/sink, a shallow container for contents x_{2}, of material/properties x_{3}.	- pan
tanxe	x_{1} is a box/carton/trunk/crate for contents x_{2}, and made of material x_{3}.	- box
tapla	x_{1} is a tile/cake [shape/form] of material x_{2}, shape x_{3}, thickness x_{4}.	- tile
tarbi	x_{1} is an embryo/zygote/fetus/fertilized egg with mother x_{2}, and father x_{3}.	- embryo
tarci	x_{1} is a star/sun with stellar properties x_{2}.	- star; celestial body
tarla	x_{1} is a quantity of/contains/is made of tar/asphalt from source x_{2}.	- tar
tarmi	x_{1} [ideal] is the conceptual shape/form of object/abstraction/manifestation x_{2} (object/abstract).	- shape
tarti	x_{1} behaves/conducts oneself as/in-manner x_{2} (event/property) under conditions x_{3}.	- behave
taske	x_{1} thirsts for x_{2}; x_{1} needs/wants drink/fluid/lubrication x_{2}.	- thirst
tatpi	x_{1} is tired/fatigued by effort/situation x_{2} (event); x_{1} needs/wants rest.	- tired
tatru	x_{1} is a/the breast/mammary/teat [body-part] of x_{2}; [metaphor: projection providing liquid].	- breast
tavla	x_{1} talks/speaks to x_{2} about subject x_{3} in language x_{4}.	- talk; any speech
taxfu	x_{1} is dress/a garment/clothing for wearing by x_{2} (gender/species/body part) serving purpose x_{3}.	- garment
tcaci	x_{1} is a custom/habit/[ritual/rut] of x_{2} under conditions x_{3}.	- custom; habit
tcadu	x_{1} is a town/city of metropolitan area x_{2}, in political unit x_{3}, serving hinterland/region x_{4}.	- city
tcana	x_{1} is a station/node of/in/on transport/communication/distribution system/network x_{2}.	- station
tcati	x_{1} is made of/contains/is a quantity of tea brewed from leaves x_{2}.	- tea
tcena	x_{1} stretches/extends to range x_{2} [interval/extent] in dimension x_{3} from relaxed range x_{4}.	- extend; increase in extent<br>- stretch
tcica	x_{1} (event/experience) misleads/deceives/dupes/fools/cheats/tricks x_{2} into x_{3} (event/state).	- deceive
tcidu	x_{1} [agent] reads x_{2} [text] from surface/document/reading material x_{3}; x_{1} is a reader.	- read
tcika	x_{1} [hours, minutes, seconds] is the time/hour of state/event x_{2} on day x_{3} at location x_{4}.	- time of day
tcila	x_{1} is a detail/feature/particular of x_{2}.	- detail
tcima	x_{1} is weather at place/region x_{2}; (adjective:) x_{1} is meteorological.	- weather
tcini	x_{1} [state/property] is a situation/condition/state/position/are conditions/circumstances of x_{2}.	- situation<br>- condition; particular state of being
tcita	x_{1} is a label/tag of x_{2} showing information x_{3}.	- label
temci	x_{1} is the time-duration/interval/period/[elapsed time] from time/event x_{2} to time/event x_{3}.	- time
tenfa	x_{1} is the exponential result of base x_{2} to power/exponent x_{3}.	- exponential
tengu	x_{1} (property-ka) is a texture of x_{2}.	- texture
terdi	x_{1} is the Earth/the home planet of race x_{2}; (adjective:) x_{1} is terrestrial/earthbound.	- earth
terpa	x_{1} fears x_{2}; x_{1} is afraid/scared/frightened by/fearful of x_{2} (event/tu'a object).	- fear
terto	x_{1} is a trillion [10^{12}] of x_{2} in dimension/aspect x_{3} (default is units).	- trillion<br>- 1E12
tigni	x_{1} performs x_{2} [performance] for/before audience x_{3}.	- perform
tikpa	x_{1} kicks [hits with x_{1}'s foot/feet x_{4}] x_{2} in/at locus x_{3}, using x_{1}'s foot/feet x_{4}.	- kick; to strike with the foot or feet
tilju	x_{1} is heavy/weighty in mass/weight by standard x_{2}.	- heavy
tinbe	x_{1} obeys/follows the command/rule x_{2} made by x_{3}; (adjective:) x_{1} is obedient.	- obey
tinci	x_{1} is a quantity of/contains/is made of tin (Sn); [metaphor: cheap or base metal].	- tin
tinsa	x_{1} is stiff/rigid/inflexible/resistant in direction x_{2} against force x_{3} under conditions x_{4}.	- stiff
tirna	x_{1} hears x_{2} against background/noise x_{3}; x_{2} is audible; (adjective:) x_{1} is aural.	- hear
tirse	x_{1} is a quantity of/contains/is made of iron (Fe); [metaphor: strong, durable, tarnishing].	- iron; metal
tirxu	x_{1} is a tiger/leopard/jaguar/[tigress] of species/breed x_{2} with coat markings x_{3}.	undefined
tisna	x_{1} (object) fills/becomes stuffed [up]/inflates/blows up with material x_{2}; x_{2} pours into x_{1}.	- fill
titla	x_{1} is sweet/sugary/saccharine to observer x_{2}.	- sweet
tivni	x_{1} broadcasts/televises programming x_{2} via medium/channel x_{3} to television receiver x_{4}.	- television
tixnu	x_{1} is a daughter of mother/father/parents x_{2}; [not necessarily biological].	- daughter
toknu	x_{1} is an oven [enclosure that heats its contents] for baking/heating/drying x_{2}.	- oven
toldi	x_{1} is a butterfly/moth of species/breed x_{2}.	- butterfly
tonga	x_{1} is a tone/note of frequency/pitch x_{2} from source x_{3}.	- tone
tordu	x_{1} is short in dimension/direction x_{2} (default longest dimension) by measurement standard x_{3}.	- short
torni	x_{1} twists under load/force/torsion x_{2}.	- twist
traji	x_{1} is superlative in property x_{2} (ka), the x_{3} extreme (ka; default ka zmadu) among set/range x_{4}.	- least; superlative<br>- superlative<br>- best; superlative
trano	x_{1} is a quantity of/contains/is made of nitrogen/ammonia/nitrates.	- nitrogen
trati	x_{1} is taut/tense/strained tight in direction x_{2}.	- taut
trene	x_{1} is a train [vehicle] of cars/units x_{2} (mass) for rails/system/railroad x_{3}, propelled by x_{4}.	- train
tricu	x_{1} is a tree of species/cultivar x_{2}.	- tree; plant
trina	x_{1} attracts/appeals to/lures x_{2} (person/event) with property/quality x_{3} (ka).	- attract
trixe	x_{1} is posterior/behind/back/in the rear of x_{2} which faces/in-frame-of-reference x_{3}.	- behind<br>- back; behind
troci	x_{1} tries/attempts/makes an effort to do/attain x_{2} (event/state/property) by actions/method x_{3}.	- attempt; to try<br>- try
tsali	x_{1} is strong/powerful/[tough] in property/quality x_{2} (ka) by standard x_{3}.	- strong
tsani	x_{1} is an expanse of sky/the heavens at place x_{2}; [celestial].	- sky
tsapi	x_{1} is a seasoning/condiment/spice causing flavor/effect x_{2} (event/property).	- seasoning
tsiju	x_{1}(s) is/are (a) seed(s)/spore(s) [body-part] of organism x_{2} for producing offspring x_{3}.	- seed
tsina	x_{1} is a stage/platform/dais/[scaffold] at/in x_{2} supporting x_{3}, made of material x_{4}.	- stage
tubnu	x_{1} is a length of tubing/pipe/hollow cylinder [shape/form] of material x_{2}, hollow of material x_{3}.	- tube
tugni	x_{1} [person] agrees with person(s)/position/side x_{2} that x_{3} (du'u) is true about matter x_{4}.	- agree
tujli	x_{1} is a tulip (defined by flower shape) of species/strain x_{2}.	- tulip
tumla	x_{1} is a parcel/expanse of land at location x_{2}; x_{1} is terrain.	- land
tunba	x_{1} is a sibling of x_{2} by bond/tie/standard/parent(s) x_{3}.	- sibling
tunka	x_{1} is made of/contains/is a quantity of copper (Cu); [metaphor: reddish, electrical conductor].	- copper
tunlo	x_{1} gulps/swallows.	- swallow
tunta	x_{1} (object, usually pointed) pokes/jabs/stabs/prods x_{2} (experiencer).	- poke
tuple	x_{1} is a/the leg [body-part] of x_{2}; [metaphor: supporting branch].	- leg
turni	x_{1} governs/rules/is ruler/governor/sovereign/reigns over people/territory/domain/subjects x_{2}.	- govern
tutci	x_{1} is a tool/utensil/resource/instrument/implement used for doing x_{2}; [form determines function].	- tool<br>- instrument; tool
tutra	x_{1} is territory/domain/space of/belonging to/controlled by x_{2}.	- territory
vacri	x_{1} is a quantity of air/normally-gaseous atmosphere of planet x_{2}, of composition including x_{3}.	- air
vajni	x_{1} (object/event) is important/significant to x_{2} (person/event) in aspect/for reason x_{3} (nu/ka).	- important
valsi	x_{1} is a word meaning/causing x_{2} in language x_{3}; (adjective: x_{1} is lexical/verbal).	- word
vamji	x_{1} (ni) is the equivalent value/worth of x_{2} [item(s) of value] to x_{3} for use/appreciation x_{4}.	- value; monetary worth<br>- worth; equal in value to
vamtu	x_{1} vomits/regurgitates x_{2}; x_{1} throws x_{2} up; [violent] digestive expulsion.	- vomit
vanbi	x_{1} (ind./mass) is part of an environment/surroundings/context/ambience of x_{2}.	- environment
vanci	x_{1} is an evening [from end-of-work until sleep typical for locale] of day x_{2} at location x_{3}.	- evening
vanju	x_{1} is made of/contains/is a quantity of wine from fruit/grapes x_{2}.	- wine
vasru	x_{1} contains/holds/encloses/includes contents x_{2} within; x_{1} is a vessel containing x_{2}.	- include; enclose<br>- contain
vasxu	x_{1} breathes/respires x_{2} [gas].	- breathe
vecnu	x_{1} [seller] sells/vends x_{2} [goods/service/commodity] to buyer x_{3} for amount/cost/expense x_{4}.	- sell
venfu	x_{1} takes revenge on/retaliates against x_{2} (person) for wrong x_{3} (nu) with vengeance x_{4} (nu).	- revenge
vensa	x_{1} is spring/springtime [warming season] of year x_{2} at location x_{3}; (adjective:) x_{1} is vernal.	- spring
verba	x_{1} is a child/kid/juvenile [a young person] of age x_{2}, immature by standard x_{3}.	- juvenile; human<br>- kid; humanoid<br>- child
vibna	x_{1} is a/the vagina [body-part] of x_{2}.	- vagina
vidni	x_{1} is a video monitor/CRT/screen [machine] serving function x_{2}.	- video; monitor
vidru	x_{1} is a virus of species/breed/defining property x_{2} capable of infecting [at] x_{3}.	- virus
vifne	(adjective:) x_{1} is fresh/unspoiled.	- fresh
vikmi	x_{1} [body] excretes waste x_{2} from source x_{3} via means/route x_{4}.	- excrete
viknu	x_{1} is thick/viscous under conditions x_{2}.	- viscous
vimcu	x_{1} removes/subtracts/deducts/takes away x_{2} from x_{3} with/leaving result/remnant/remainder x_{4}.	- delete<br>- remove<br>- erase
vindu	x_{1} is poisonous/venomous/toxic/a toxin to x_{2}.	- poison
vinji	x_{1} is an airplane/aircraft [flying vehicle] for carrying passengers/cargo x_{2}, propelled by x_{3}.	- airplane
vipsi	x_{1} is a deputy/vice/subordinate in aspect [or organization principle] x_{2} (ka) to principal x_{3}.	- deputy
virnu	x_{1} is brave/valiant/courageous in activity x_{2} (event) by standard x_{3}.	- brave
viska	x_{1} sees/views/perceives visually x_{2} under conditions x_{3}.	- see; perceive visually, not implying mental processing
vitci	x_{1} is irregular/occasional/intermittent in property/action/aspect x_{2}.	- irregular
vitke	x_{1} is a guest/visitor of x_{2} at place/event x_{3}; x_{1} visits x_{2}/x_{3}.	- visit<br>- guest<br>- visitor<br>- attend; be at an event
vitno	x_{1} is permanent/lasting/[eternal] in property x_{2} (ka) by standard x_{3} [time-span/expectant one].	- permanent
vlagi	x_{1} is a/the vulva [body-part] of x_{2}.	- vulva
vlile	x_{1} is an event/state/act of violence.	- violent
vlina	x_{1} is a logical alternation/disjunction, stating that x_{2} (du'u) and/or x_{3} (du'u) is/are true.	- alternation
vlipa	x_{1} has the power to bring about x_{2} under conditions x_{3}; x_{1} is powerful in aspect x_{2} under x_{3}.	- powerful
vofli	x_{1} flies [in air/atmosphere] using lifting/propulsion means x_{2}.	- flight
voksa	x_{1} is a voice/speech sound of individual x_{2}.	- voice
vorme	x_{1} is a doorway/gateway/access way between x_{2} and x_{3} of structure x_{4}.	- door
vraga	x_{1} is a lever [tool] [of apparatus] for doing x_{2} [function/action], with fulcrum x_{3} and arm x_{4}.	- lever
vreji	x_{1} is a record of x_{2} (data/facts/du'u) about x_{3} (object/event) preserved in medium x_{4}.	- record
vreta	x_{1} lies/rests/reclines/reposes on x_{2}; x_{1} is reclining/recumbent/lying on x_{2}.	- reclining
vrici	x_{1} (set/mass/ind.) is miscellaneous/various/assorted in property x_{2} (ka).	- miscellaneous<br>- diverse<br>- assorted
vrude	x_{1} is virtuous/saintly/[fine/moral/nice/holy/morally good] by standard x_{2}.	- virtue<br>- virtuous
vrusi	x_{1} (ka) is a taste/flavor of/emitted by x_{2}; x_{2} tastes of/like x_{1}.	- taste
vukro	x_{1} reflects Ukrainian language/culture/nationality in aspect x_{2}.	- Ukrainian
xabju	x_{1} dwells/lives/resides/abides at/inhabits/is a resident of location/habitat/nest/home/abode x_{2}.	- dwell
xadba	x_{1} is exactly/approximately half/semi-/demi-/hemi- of x_{2} by standard x_{3}.	- half
xadni	x_{1} is a/the body/corpus/corpse of x_{2}; (adjective:) x_{1} is corporal/corporeal.	- body
xagji	x_{1} hungers for x_{2}; x_{1} needs/wants food/fuel x_{2}.	- be hungry
xagri	x_{1} is a oboe/clarinet/saxophone [reed musical instrument] with reed x_{2}.	- reed; instrument
xajmi	x_{1} is funny/comical to x_{2} in property/aspect x_{3} (nu/ka); x_{3} is what is funny about x_{1} to x_{2}.	- funny
xaksu	x_{1} (event) uses up/depletes/consumes/[wastes] x_{2} [resource].	- use up<br>- consume; use up<br>- spend; consume
xalbo	x_{1} uses levity/is non-serious/frivolous about x_{2} (abstraction).	- levity
xalka	x_{1} is a quantity of/contains/is made of alcohol of type x_{2} from source/process x_{3}.	- alcohol
xalni	x_{1} (person) is panicked by crisis x_{2} (event/state).	- panic
xamgu	x_{1} (object/event) is good/beneficial/nice/[acceptable] for x_{2} by standard x_{3}.	- beneficial<br>- good<br>- nice<br>- fine; satisfactory<br>- satisfactory<br>- well; satisfactory
xampo	x_{1} is x_{2} ampere(s) [metric unit] in current (default is 1) by standard x_{3}.	- ampere
xamsi	x_{1} is a sea/ocean/gulf/[atmosphere] of planet x_{2}, of fluid x_{3}; (adjective:) x_{1} is marine.	- sea
xance	x_{1} is a/the hand [body-part] of x_{2}; [metaphor: manipulating tool, waldo].	- hand; body part
xanka	x_{1} is nervous/anxious about x_{2} (abstraction) under conditions x_{3}.	- nervous<br>- worry; be anxious about
xanri	x_{1} [concept] exists in the imagination of/is imagined by/is imaginary to x_{2}.	- imaginary
xanto	x_{1} is an elephant of species/breed x_{2}.	- elephant
xarci	x_{1} is a weapon/arms for use against x_{2} by x_{3}.	- weapon<br>- arm; weapon
xarju	x_{1} is a pig/hog/swine/[boar] [pork/ham/bacon-producer] of species/breed x_{2}.	- pig
xarnu	x_{1} is stubborn/willfully opposing/resisting x_{2} about x_{3} (event/state).	- stubborn
xasli	x_{1} is a donkey/jackass of species/breed x_{2}.	- donkey
xasne	x_{1} is a/the sweat/perspiration from body x_{2}, excreted by gland(s)/organs x_{3}.	- sweat
xatra	x_{1} is a letter/missive/[note] to intended audience x_{2} from author/originator x_{3} with content x_{4}.	- letter
xatsi	x_{1} is 10^{-18} of x_{2} in dimension/aspect x_{3} (default is units).	- 1E-18
xazdo	x_{1} reflects Asiatic culture/nationality/geography in aspect x_{2}.	- Asiatic
xebni	x_{1} hates/despises x_{2} (object/abstraction); x_{1} is full of hate for x_{2}; x_{2} is odious to x_{1}.	- hate
xebro	x_{1} reflects Hebrew/Jewish/Israeli culture/nationality/language in aspect x_{2}.	- Hebrew
xecto	x_{1} is a hundred [100; 10^2] of x_{2} in dimension/aspect x_{3} (default is units).	- 100
xedja	x_{1} is a/the jaw [body-part] of x_{2}.	- jaw
xekri	x_{1} is black/extremely dark-colored [color adjective].	- black
xelso	x_{1} reflects Greek/Hellenic culture/nationality/language in aspect x_{2}.	- Greek
xendo	x_{1} (person) is kind to x_{2} in actions/behavior x_{3}.	- kind
xenru	x_{1} regrets/rues (abstraction) x_{2}; x_{1} is regretful/rueful/sorry/[remorseful] about x_{2}.	- regret
xexso	x_{1} is 10^{18} of x_{2} in dimension/aspect x_{3} (default is units).	- 1E18
xindo	x_{1} reflects Hindi language/culture/religion in aspect x_{2}.	- Hindi
xinmo	x_{1} is a quantity of ink of color/pigment x_{2} used by writing device x_{3}.	- ink
xirma	x_{1} is a horse/equine/[colt/mare/stallion/pony] of species/breed x_{2}.	- horse
xislu	x_{1} is a wheel [tool] of device/vehicle x_{2}, made of materials/having properties x_{3}.	- wheel
xispo	x_{1} reflects Hispano-American culture/nationalities in aspect x_{2}.	- Latino; Hispanic<br>- Hispanic
xlali	x_{1} is bad for x_{2} by standard x_{3}; x_{1} is poor/unacceptable to x_{2}.	- bad
xlura	x_{1} (agent) influences/lures/tempts x_{2} into action/state x_{3} by influence/threat/lure x_{4}.	- influence<br>- lead; draw/direct by influence
xotli	x_{1} is a hotel/inn/hostel at location x_{2} operated by x_{3}.	- hotel
xrabo	x_{1} reflects Arabic-speaking culture/nationality in aspect x_{2}.	- Arabic
xrani	x_{1} (event) injures/harms/damages victim x_{2} in property x_{3} (ka) resulting in injury x_{4} (state).	- injure
xriso	x_{1} pertains to the Christian religion/culture/nationality in aspect x_{2}.	- Christian
xruba	x_{1} is a quantity of buckwheat/rhubarb/sorrel grass of species/strain x_{2}.	- buckwheat
xruki	x_{1} is a turkey [food/bird] of species/breed x_{2}.	- turkey; bird
xrula	x_{1} is a/the flower/blossom/bloom [body-part] of plant/species x_{2}; (adjective:) x_{1} is floral.	- flower
xruti	x_{1} (agent) returns x_{2} to origin/earlier state x_{3} from x_{4}; x_{1} moves/gives x_{2} back to x_{3} from x_{4}.	- return; to an earlier state<br>- undo
xukmi	x_{1} is an instance of substance/chemical/drug x_{2} (individual or mass) with purity x_{3}.	- chemical
xunre	x_{1} is red/crimson/ruddy [color adjective].	- red
xurdo	x_{1} reflects Urdu language/culture/nationality in aspect x_{2}.	- Urdu
xusra	x_{1} (agent) asserts/claims/declares x_{2} (du'u) is true [can be used for epistemology of authority].	- declare; claim<br>- assert<br>- claim; state a fact
xutla	x_{1} is smooth/even/[soft/silky] in texture/regularity.	- smooth
zabna	x_1 is favorable/great/superb/fabulous/dandy/outstanding/swell/admirable/nice/commendable/delightful/desirable/enjoyable/laudable/likable/lovable/wonderful/praiseworthy/high-quality/cool in property x_2 by standard x_3; x_1 rocks in aspect x_2 according to x_3	- favorable
zajba	x_{1} is a gymnast at/performs gymnastics feat x_{2}.	- gymnast
zalvi	x_{1} [individual or mass of hard surfaces] grinds/pulverizes/crushes x_{2} into powder x_{3}.	- grind
zanru	x_{1} approves of/gives favor to plan/action x_{2} (object/event).	- approve
zarci	x_{1} is a market/store/exchange/shop(s) selling/trading (for) x_{2}, operated by/with participants x_{3}.	- market<br>- shop; store
zargu	x_{1} is a/the buttock(s)/arse/rear/seat [body-part] of x_{2}; [metaphor: rounded surface, support].	- behind; body part<br>- rear; body part<br>- arse; body part<br>- buttock<br>- butt; body part<br>- ass; body part
zasni	x_{1} is temporary/not permanent/expected to change in property x_{2} (ka) by standard/expectant x_{3}.	- temporary
zasti	x_{1} exists/is real/actual/reality for x_{2} under metaphysics x_{3}.	- exist
zbabu	x_{1} is a quantity of/contains/is made of soap from source x_{2} of composition including x_{3}.	- soap
zbani	x_{1} is a bay in/of coast/shoreline x_{2}.	- bay
zbasu	x_{1} makes/assembles/builds/manufactures/creates x_{2} out of materials/parts/components x_{3}.	- build; form by combining materials<br>- make<br>- manufacture
zbepi	x_{1} is a pedestal/base/stand/pallet supporting x_{2} (object/event), of materials/properties x_{3}.	- pedestal
zdani	x_{1} is a nest/house/lair/den/[home] of/for x_{2}.	- nest
zdile	x_{1} (abstract) is amusing/entertaining to x_{2} in property/aspect x_{3}; x_{3} is what amuses x_{2} about x_{1}.	- amusing
zekri	x_{1} (event/state) is a punishable crime/[taboo/sin] to people/culture/judges/jury x_{2}.	- crime
zenba	x_{1} (experiencer) increases/is incremented/augmented in property/quantity x_{2} by amount x_{3}.	- increase
zepti	x_{1} is 10^{-21} of x_{2} in dimension/aspect x_{3} (default is units).	- 1E-21
zetro	x_{1} is 10^{21} of x_{2} in dimension/aspect x_{3} (default is units).	- zetta; prefix<br>- 1E21
zgana	x_{1} observes/[notices]/watches/beholds x_{2} using senses/means x_{3} under conditions x_{4}.	- observe
zgike	x_{1} is music performed/produced by x_{2} (event).	- music
zifre	x_{1} is free/at liberty to do/be x_{2} (event/state) under conditions x_{3}.	- free; experiencing freedom
zinki	x_{1} is a quantity of/contains/is made of zinc (Zn); [metaphor: hard metal].	- zinc
zirpu	x_{1} is purple/violet [color adjective].	- purple
zivle	x_{1} (agent) invests resources x_{2} in investment x_{3} expecting return/profit x_{4} (object(s)/event).	- invest
zmadu	x_{1} exceeds/is more than x_{2} in property/quantity x_{3} (ka/ni) by amount/excess x_{4}.	- more
zmiku	x_{1} is automatic in function x_{2} under conditions x_{3}.	- automatic
zukte	x_{1} is a volitional entity employing means/taking action x_{2} for purpose/goal x_{3}/to end x_{3}.	- act
zumri	x_{1} is a quantity of maize/corn [grain] of species/strain x_{2}.	- maize
zungi	x_{1} feels guilt/remorse about x_{2} (abstraction).	- guilt
zunle	x_{1} is to the left/left-hand side of x_{2} which faces/in-frame-of-reference x_{3}.	- left
zunti	x_{1} (evt./state) interferes with/hinders/disrupts x_{2} (evt./state/process) due to quality x_{3} (ka).	- interfere
zutse	x_{1} sits [assumes sitting position] on surface x_{2}.	- sit
zvati	x_{1} (object/event) is at/attending/present at x_{2} (event/location).	- at
